"","Clustering","K","Avg. Sil.","Neg.Sil.","CH","Dunn*","VI","ARI","Chi","P-value"
"90","hc.3a.c.5","3","0.209939624768151","0.130434782608696","8.4571871170753","1.07082654473424","0.439840712625229","0.173123909249564","0.236296296296296","0.0153592537493464"
"91","hc.3b.c.5","3","0.209939624768151","0.130434782608696","8.4571871170753","1.07082654473424","0.478283461095051","0.135467063639747","0.238746438746439","0.0279427935101642"
"92","hc.5.c.5","5","0.225541462507049","0","7.39620537408519","1.14396945099302","0.607296981976503","0.0121475054229935","0.237615740740741","0.287101637473726"
"93","hc.2.c.6","2","0.409469604125103","0.157894736842105","13.9657121548415","1.13639425797682","0.290301417431055","0.183381088825215","0.215945512820513","0.0180598555211558"
"94","hc.3a.c.6","3","0.384489173919117","0","11.8969451327943","0.988721379557326","0.459517524895722","0.0529679068446464","0.208161157024793","0.0737590582791822"
"95","hc.3b.c.6","3","0.384489173919117","0","11.8969451327943","0.988721379557326","0.527117389858352","0.0672268907563025","0.176136363636364","0.143265403327323"
"96","hc.5.c.6","5","0.370875421832074","0","10.9264817641916","1.13830720110651","0.598662340370197","0.0269456066945607","0.234848484848485","0.288123022488345"
"97","hc.2.m.1","2","0.482140175293618","0","31.1499119040097","1.83553556724003","0.247900162814763","0.294478527607362","0.271854575163399","0.00457665903890161"
"98","hc.3a.m.1","3","0.381668205316717","0","22.7222459455565","1.37601992262697","0.421410530711624","0.0870473537604456","0.212689393939394","0.0281329923273653"
"99","hc.3b.m.1","3","0.381668205316717","0","22.7222459455565","1.37601992262697","0.395416695110333","0.239529757531227","0.320804195804196","0.00270881808100811"
"100","hc.5.m.1","5","0.292854812629038","0","18.4811283670506","1.26304815856132","0.530156621974634","0.11727078891258","0.338425925925926","0.0163552139088515"
"101","hc.2.m.2","2","0.442515243075035","0.0434782608695652","25.9535879581388","1.58397664150162","0.221936088863604","0.402411735454997","0.333503016591252","0.00208029956313709"
"102","hc.3a.m.2","3","0.40209834131952","0","17.6893925415674","1.58726378819356","0.372566325027688","0.212927756653992","0.203030303030303","0.0138645847354958"
"103","hc.3b.m.2","3","0.377835372391058","0.0434782608695652","18.3034004112144","1.34590263351712","0.287582464342051","0.421279654924515","0.484265734265734","6.55556585022183e-05"
"104","hc.5.m.2","5","0.315966354321388","0","15.1603601532277","1.22703961599984","0.518524978345187","0.0791333019312294","0.288888888888889","0.0288446451709759"
"105","hc.2.m.3","2","0.455864530722859","0.0434782608695652","18.8948739747628","1.58603352238194","0.0910394175767997","0.815792957373577","0.588480392156863","0.000178311391126036"
"106","hc.3a.m.3","3","0.370319890901018","0","18.8897349363293","0.998025155792215","0.312863135511522","0.38271174625305","0.409090909090909","0.000205480569594174"
"107","hc.3b.m.3","3","0.370319890901018","0","18.8897349363293","0.998025155792215","0.35228522639255","0.345770225341707","0.416583416583417","0.000423052516200981"
"108","hc.5.m.3","5","0.397285272280119","0.0434782608695652","15.7074444228484","0.792563876531079","0.416986498372759","0.296036126442549","0.402314814814815","0.000312773988488497"
"109","hc.2.m.4","2","0.427356179587905","0","22.5541332272049","1.76690815848965","0.247900162814763","0.294478527607362","0.271854575163399","0.00457665903890161"
"110","hc.3a.m.4","3","0.373893857770934","0","15.8959527417357","1.34870097705466","0.39703189519001","0.154646324549237","0.205606060606061","0.0189508297598213"
"111","hc.3b.m.4","3","0.373893857770934","0","15.8959527417357","1.34870097705466","0.287582464342051","0.421279654924515","0.484265734265734","6.55556585022183e-05"
"112","hc.5.m.4","5","0.275092924845857","0.0434782608695652","14.5731604532295","1.05806142439547","0.549003831721029","0.11727078891258","0.314699074074074","0.0231442956946555"
"113","hc.2.m.5","2","0.372122743475544","0","16.8878347952718","1.40294868259458","0.30178433943868","0.287992495309568","0.190651260504202","0.0183066361556064"
"114","hc.3a.m.5","3","0.321324134229774","0.0869565217391304","10.949331697808","1.39506785756884","0.422057009504196","0.2140144977563","0.161823361823362","0.0303286698494662"
"115","hc.3b.m.5","3","0.321324134229774","0.0869565217391304","10.949331697808","1.39506785756884","0.393339090316584","0.361784334387074","0.303144860837169","0.0042642644742523"
"116","hc.5.m.5","5","0.277705222479263","0.0434782608695652","10.8318337125834","1.06156496779812","0.607228979050745","0.0707070707070707","0.242989417989418","0.12080827553606"
"117","hc.2.m.6","2","0.673450356997819","0","85.3134280438723","2.9082224461123","0.247900162814763","0.294478527607362","0.271854575163399","0.00457665903890161"
"118","hc.3a.m.6","3","0.548913293735725","0","51.628773461178","1.5245941541895","0.279633272190896","0.371932250259246","0.460606060606061","0.000336519046978053"
"119","hc.3b.m.6","3","0.548913293735725","0","51.628773461178","1.5245941541895","0.404981087341165","0.210824195259993","0.216783216783217","0.0106916908639885"
"120","hc.5.m.6","5","0.346874001115444","0.0434782608695652","41.3037503076623","1.33004594965617","0.493683597976434","0.132268086995118","0.261837121212121","0.0123708570336648"
